Cruise,Station,Gear/Tow,Fish #,Family,Species or Lowest Taxon,"ID confirmation (via barcoding, or visually w/ persons initials)",Genetic ID,Flash frozen,Date processed,Photo ID#,SL (mm) (carapace length for decapods),FL (mm),TL (mm),Wt (g),TGW (g),EGW (g),Gut MB,Gut V.ID?,SIA?,Fish Barcoding,Prey_Num,Spp_LowestTaxon,Obs_Length,Magnification,Actual_Length,TotalNumPrey,TotalPrey_gut,Gut MorphID completed by SGG,Swim Bladder,Gonads?,Gon wt (g),Sex,Gonad preservative,Head?,Comments,Comments after Dissection,Gut_comments,Prey_Comments
HB1907,2,MWT1,18,Myctophidae,Ceratoscopelus sp.,To genus Yes - visually PEC,,N,8/20/2019,7520-21,45,50,58,1.4001,0.0787,n/a,N,Y,Y,Y,NA,Euphausidacea,NA,NA,NA,1,4,07/20/2020,DA,N,N/A,Im  ,N/A,Y,"Some of the fish have white mark on dorsal side of tail, others like this one don't. (male vs female?).",,gut black,
HB1907,2,MWT1,18,Myctophidae,Ceratoscopelus sp.,To genus Yes - visually PEC,,N,8/20/2019,7520-21,45,50,58,1.4001,0.0787,n/a,N,Y,Y,Y,4,Euphausidacea,NA,NA,NA,NA,4,07/20/2020,DA,N,N/A,Im  ,N/A,Y,"Some of the fish have white mark on dorsal side of tail, others like this one don't. (male vs female?).",,gut black,
HB1907,2,MWT1,19,Myctophidae,Ceratoscopelus sp.,To genus Yes - visually PEC,,N,8/20/2019,7522,43,n/a,54,1.1167,0.0911,0.0223,Y,N,Y,Y,,,,,,,,,DA,N,N/A,?,N/A,Y,No gonads visible.,,,
HB1907,2,MWT1,20,Myctophidae,Ceratoscopelus sp.,To genus Yes - visually PEC,,N,8/20/2019,7523,46,n/a,57,1.462,0.1107,n/a,N,Y,Y,Y,NA,Appendicularian,NA,NA,NA,2,5,06/24/2020,N,Y,0.002,F,F-W-E,Y,No swim bladder visible.,,,
HB1907,2,MWT1,20,Myctophidae,Ceratoscopelus sp.,To genus Yes - visually PEC,,N,8/20/2019,7523,46,n/a,57,1.462,0.1107,n/a,N,Y,Y,Y,1,Appendicularian,0.9,0.8,1.13,NA,5,06/24/2020,N,Y,0.002,F,F-W-E,Y,No swim bladder visible.,,,
HB1907,2,MWT1,20,Myctophidae,Ceratoscopelus sp.,To genus Yes - visually PEC,,N,8/20/2019,7523,46,n/a,57,1.462,0.1107,n/a,N,Y,Y,Y,2,Appendicularian,1.2,0.8,1.50,NA,5,06/24/2020,N,Y,0.002,F,F-W-E,Y,No swim bladder visible.,,,
HB1907,2,MWT1,20,Myctophidae,Ceratoscopelus sp.,To genus Yes - visually PEC,,N,8/20/2019,7523,46,n/a,57,1.462,0.1107,n/a,N,Y,Y,Y,NA,unknownSoft,NA,NA,NA,2,5,06/24/2020,N,Y,0.002,F,F-W-E,Y,No swim bladder visible.,,,
HB1907,2,MWT1,20,Myctophidae,Ceratoscopelus sp.,To genus Yes - visually PEC,,N,8/20/2019,7523,46,n/a,57,1.462,0.1107,n/a,N,Y,Y,Y,3,unknownSoft,NA,NA,NA,Na,5,06/24/2020,N,Y,0.002,F,F-W-E,Y,No swim bladder visible.,,,
HB1907,2,MWT1,20,Myctophidae,Ceratoscopelus sp.,To genus Yes - visually PEC,,N,8/20/2019,7523,46,n/a,57,1.462,0.1107,n/a,N,Y,Y,Y,5,unknownSoft,NA,NA,NA,NA,5,06/24/2020,N,Y,0.002,F,F-W-E,Y,No swim bladder visible.,,,
HB1907,2,MWT1,20,Myctophidae,Ceratoscopelus sp.,To genus Yes - visually PEC,,N,8/20/2019,7523,46,n/a,57,1.462,0.1107,n/a,N,Y,Y,Y,NA,Hyperiid,NA,NA,NA,1,5,06/24/2020,N,Y,0.002,F,F-W-E,Y,No swim bladder visible.,,,
HB1907,2,MWT1,20,Myctophidae,Ceratoscopelus sp.,To genus Yes - visually PEC,,N,8/20/2019,7523,46,n/a,57,1.462,0.1107,n/a,N,Y,Y,Y,4,Hyperiid,3.2,0.8,4.00,NA,5,06/24/2020,N,Y,0.002,F,F-W-E,Y,No swim bladder visible.,,,
HB1907,2,MWT1,21,Myctophidae,Ceratoscopelus sp.,To genus Yes - visually PEC,,N,8/20/2019,7524,43,n/a,53,1.2717,0.0879,0.0395,Y,N,Y,Y,,,,,,,,,IA,Y,0.0009,F,F-W-E,Y,"Gonads very small, immature, eggs not saved.",,,
HB1907,2,MWT1,22,Cycloteuthidae,?,,,N,8/21/2019,7525,23,n/a,65,0.9448,n/a,n/a,n/a,n/a,Y,Y,,,,,,,,,,N,N/A,?,N/A,Y,"Squid, bag 32. TL tip of mantle to longest tentacle. SL mantle length.",,,
HB1907,2,MWT1,23,Vampyroteuthidae,Vampire squid,,,N,8/21/2019,7526,N/A,n/a,164,108.493,n/a,n/a,n/a,n/a,Y,Y,,,,,,,,,,N,N/A,?,N/A,Y,Bag 35.,,,
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7527,58,n/a,71,4.0743,0.3498,n/a,N,Y,Y,Y,NA,CAlanoid,NA,NA,NA,3,14,07/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7527,58,n/a,71,4.0743,0.3498,n/a,N,Y,Y,Y,1,Calanoid,2.4,0.8,3.00,NA,14,07/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7527,58,n/a,71,4.0743,0.3498,n/a,N,Y,Y,Y,2,Calanoid,1.6,0.8,2.00,NA,14,07/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7527,58,n/a,71,4.0743,0.3498,n/a,N,Y,Y,Y,3,Calanoid,NA,NA,NA,NA,14,07/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7527,58,n/a,71,4.0743,0.3498,n/a,N,Y,Y,Y,NA,Candacia,NA,NA,NA,1,14,07/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7527,58,n/a,71,4.0743,0.3498,n/a,N,Y,Y,Y,4,Candacia,NA,NA,NA,NA,14,07/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7527,58,n/a,71,4.0743,0.3498,n/a,N,Y,Y,Y,NA,Pleuromamma,NA,NA,NA,NA,14,07/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7527,58,n/a,71,4.0743,0.3498,n/a,N,Y,Y,Y,5,Pleuromamma,1.8,0.8,2.25,NA,14,07/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7527,58,n/a,71,4.0743,0.3498,n/a,N,Y,Y,Y,NA,Euphausidacea,NA,NA,NA,2,14,07/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7527,58,n/a,71,4.0743,0.3498,n/a,N,Y,Y,Y,6,Euphausidacea,NA,NA,NA,NA,14,07/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7527,58,n/a,71,4.0743,0.3498,n/a,N,Y,Y,Y,NA,CrabMegalopa,NA,NA,NA,NA,14,07/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7527,58,n/a,71,4.0743,0.3498,n/a,N,Y,Y,Y,7,CrabMegalopa,3.5,0.8,4.38,NA,14,07/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7527,58,n/a,71,4.0743,0.3498,n/a,N,Y,Y,Y,8,CrabMegalopa,5.1,0.8,6.38,NA,14,07/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7527,58,n/a,71,4.0743,0.3498,n/a,N,Y,Y,Y,NA,DigCope,NA,NA,NA,1,14,07/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7527,58,n/a,71,4.0743,0.3498,n/a,N,Y,Y,Y,9,DigCope,NA,NA,NA,NA,14,07/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7527,58,n/a,71,4.0743,0.3498,n/a,N,Y,Y,Y,10,CrabMegalopa,3.2,0.8,4.00,NA,14,07/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7527,58,n/a,71,4.0743,0.3498,n/a,N,Y,Y,Y,11,CrabMegalopa,3.6,0.8,4.50,NA,14,07/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7527,58,n/a,71,4.0743,0.3498,n/a,N,Y,Y,Y,12,CrabMegalopa,3.5,0.8,4.38,NA,14,07/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7527,58,n/a,71,4.0743,0.3498,n/a,N,Y,Y,Y,NA,Hyperiid,NA,NA,NA,1,14,07/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7527,58,n/a,71,4.0743,0.3498,n/a,N,Y,Y,Y,13,Hyperiid,3,0.8,3.75,NA,14,07/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7527,58,n/a,71,4.0743,0.3498,n/a,N,Y,Y,Y,14,Euphausidacea,NA,NA,NA,NA,14,07/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",
HB1907,2,MWT1,25,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7528-29,51,n/a,64,2.722,0.1464,0.0735,Y,N,Y,Y,,,,,,,,,IA,Y,0.0043,Im?,F-W-E,Y,Photo 7529 shows fish partially dissected with inflated swimbladder.,,,
HB1907,2,MWT1,26,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7530,48,n/a,61,2.0262,0.1004,n/a,N,Y,Y,Y,NA,Candacia,NA,NA,NA,1,2,07/15/2020,DA,Y,0.0052,Im?,F-W-E,Y,See hard copy for notes on gonads,,"gut black, almost empty, highly digested",
HB1907,2,MWT1,26,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7530,48,n/a,61,2.0262,0.1004,n/a,N,Y,Y,Y,1,Candacia,NA,NA,NA,NA,2,07/15/2020,DA,Y,0.0052,Im?,F-W-E,Y,See hard copy for notes on gonads,,"gut black, almost empty, highly digested",
HB1907,2,MWT1,26,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7530,48,n/a,61,2.0262,0.1004,n/a,N,Y,Y,Y,NA,DigCope,NA,NA,NA,1,2,07/15/2020,DA,Y,0.0052,Im?,F-W-E,Y,See hard copy for notes on gonads,,"gut black, almost empty, highly digested",
HB1907,2,MWT1,26,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7530,48,n/a,61,2.0262,0.1004,n/a,N,Y,Y,Y,2,DigCope,NA,NA,NA,NA,2,07/15/2020,DA,Y,0.0052,Im?,F-W-E,Y,See hard copy for notes on gonads,,"gut black, almost empty, highly digested",
HB1907,2,MWT1,27,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7531,46,n/a,55,1.9844,0.0864,0.0488,Y,N,Y,Y,,,,,,,,,DA,Y,0.0029,Im?,F-W-E,Y,See hard copy for notes on gonads,,,
HB1907,2,MWT1,28,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7532,46,n/a,56,1.9401,0.0789,n/a,N,Y,Y,Y,NA,Candacia,NA,NA,NA,2,2,07/15/2020,DA,Y,0.0042,Im?,F-W-E,Y,,,gut black,
HB1907,2,MWT1,28,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7532,46,n/a,56,1.9401,0.0789,n/a,N,Y,Y,Y,1,Candacia,2.1,0.8,2.625,NA,2,07/15/2020,DA,Y,0.0042,Im?,F-W-E,Y,,,gut black,
HB1907,2,MWT1,28,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/21/2019,7532,46,n/a,56,1.9401,0.0789,n/a,N,Y,Y,Y,2,Candacia,NA,NA,NA,NA,2,07/15/2020,DA,Y,0.0042,Im?,F-W-E,Y,,,gut black,
HB1907,2,MWT1,29,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/26/2019,7533,48,n/a,61,1.9566,0.0881,0.0551,Y,N,Y,Y,,,,,,,,,DA,N,N/A,?,N/A,Y,See hard copy for notes on gonads,,,
HB1907,2,MWT1,30,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/26/2019,7534,50,n/a,63,2.246,0.1135,n/a,N,Y,Y,Y,NA,Candacia,NA,NA,NA,3,3,07/13/2020,DA,Y,0.0069,?,F-W-E,Y,See hard copy for notes on gonads,,"gut black, prey highly digested, cephalosomes counted",
HB1907,2,MWT1,30,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/26/2019,7534,50,n/a,63,2.246,0.1135,n/a,N,Y,Y,Y,1,Candacia,NA,NA,NA,NA,3,07/13/2020,DA,Y,0.0069,?,F-W-E,Y,See hard copy for notes on gonads,,"gut black, prey highly digested, cephalosomes counted",
HB1907,2,MWT1,30,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/26/2019,7534,50,n/a,63,2.246,0.1135,n/a,N,Y,Y,Y,2,Candacia,NA,NA,NA,NA,3,07/13/2020,DA,Y,0.0069,?,F-W-E,Y,See hard copy for notes on gonads,,"gut black, prey highly digested, cephalosomes counted",
HB1907,2,MWT1,30,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/26/2019,7534,50,n/a,63,2.246,0.1135,n/a,N,Y,Y,Y,3,Candacia,NA,NA,NA,NA,3,07/13/2020,DA,Y,0.0069,?,F-W-E,Y,See hard copy for notes on gonads,,"gut black, prey highly digested, cephalosomes counted",
HB1907,2,MWT1,31,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/26/2019,7535,46,n/a,57,1.869,0.0906,0.0472,Y,N,Y,Y,,,,,,,,,DA,N,N/A,?,N/A,Y,,,,
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/26/2019,7536,49,n/a,60,2.598,0.1276,n/a,N,Y,Y,Y,NA,Calanoid,NA,NA,NA,3,13,07/13/2020,DA,N,N/A,?,N/A,Y,,,Gut black,
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/26/2019,7536,49,n/a,60,2.598,0.1276,n/a,N,Y,Y,Y,1,Calanoid,2.5,0.8,3.13,NA,13,07/13/2020,DA,N,N/A,?,N/A,Y,,,Gut black,
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/26/2019,7536,49,n/a,60,2.598,0.1276,n/a,N,Y,Y,Y,2,Calanoid,1.8,0.8,2.25,NA,13,07/13/2020,DA,N,N/A,?,N/A,Y,,,Gut black,
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/26/2019,7536,49,n/a,60,2.598,0.1276,n/a,N,Y,Y,Y,3,Calanoid,3.1,0.8,3.88,NA,13,07/13/2020,DA,N,N/A,?,N/A,Y,,,Gut black,
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/26/2019,7536,49,n/a,60,2.598,0.1276,n/a,N,Y,Y,Y,NA,Candacia,NA,NA,NA,2,13,07/13/2020,DA,N,N/A,?,N/A,Y,,,Gut black,
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/26/2019,7536,49,n/a,60,2.598,0.1276,n/a,N,Y,Y,Y,4,Candacia,NA,NA,NA,NA,13,07/13/2020,DA,N,N/A,?,N/A,Y,,,Gut black,
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/26/2019,7536,49,n/a,60,2.598,0.1276,n/a,N,Y,Y,Y,5,Candacia,NA,NA,NA,NA,13,07/13/2020,DA,N,N/A,?,N/A,Y,,,Gut black,
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/26/2019,7536,49,n/a,60,2.598,0.1276,n/a,N,Y,Y,Y,NA,Sapphirina,NA,NA,NA,1,13,07/13/2020,DA,N,N/A,?,N/A,Y,,,Gut black,
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/26/2019,7536,49,n/a,60,2.598,0.1276,n/a,N,Y,Y,Y,6,Sapphirina,1.8,0.8,2.25,NA,13,07/13/2020,DA,N,N/A,?,N/A,Y,,,Gut black,
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/26/2019,7536,49,n/a,60,2.598,0.1276,n/a,N,Y,Y,Y,NA,DigCope,NA,NA,NA,7,13,07/13/2020,DA,N,N/A,?,N/A,Y,,,Gut black,
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/26/2019,7536,49,n/a,60,2.598,0.1276,n/a,N,Y,Y,Y,7,DigCope,NA,NA,NA,NA,13,07/13/2020,DA,N,N/A,?,N/A,Y,,,Gut black,
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/26/2019,7536,49,n/a,60,2.598,0.1276,n/a,N,Y,Y,Y,8,DigCope,NA,NA,NA,NA,13,07/13/2020,DA,N,N/A,?,N/A,Y,,,Gut black,
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/26/2019,7536,49,n/a,60,2.598,0.1276,n/a,N,Y,Y,Y,9,DigCope,NA,NA,NA,NA,13,07/13/2020,DA,N,N/A,?,N/A,Y,,,Gut black,
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/26/2019,7536,49,n/a,60,2.598,0.1276,n/a,N,Y,Y,Y,10,DigCope,NA,NA,NA,NA,13,07/13/2020,DA,N,N/A,?,N/A,Y,,,Gut black,
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/26/2019,7536,49,n/a,60,2.598,0.1276,n/a,N,Y,Y,Y,11,DigCope,NA,NA,NA,NA,13,07/13/2020,DA,N,N/A,?,N/A,Y,,,Gut black,
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/26/2019,7536,49,n/a,60,2.598,0.1276,n/a,N,Y,Y,Y,12,DigCope,NA,NA,NA,NA,13,07/13/2020,DA,N,N/A,?,N/A,Y,,,Gut black,
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/26/2019,7536,49,n/a,60,2.598,0.1276,n/a,N,Y,Y,Y,13,DigCope,NA,NA,NA,NA,13,07/13/2020,DA,N,N/A,?,N/A,Y,,,Gut black,
HB1907,2,MWT1,33,Myctophidae,Hygophum hygomii,Yes - visually PEC,,N,8/26/2019,7537,46,n/a,59,2.1417,0.0914,0.0446,Y,N,Y,Y,,,,,,,,,IA,N,N/A,?,N/A,Y,See hard copy for notes on gonads,,,
HB1907,2,MWT1,34,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,,N,8/26/2019,7538,44,n/a,57,0.9948,0.0461,n/a,N,Y,Y,Y,NA,DigCope,NA,NA,NA,1,1,07/19/2020,IA,Y,0.0057,F,F-W-E,Y,See hard copy for notes on gonads,NA,"gut black, v small",NA
HB1907,2,MWT1,34,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,,N,8/26/2019,7538,44,n/a,57,0.9948,0.0461,n/a,N,Y,Y,Y,1,DigCope,NA,NA,NA,NA,1,07/19/2020,IA,Y,0.0057,F,F-W-E,Y,See hard copy for notes on gonads,NA,"gut black, v small",NA
HB1907,2,MWT1,35,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,,N,8/26/2019,7539,49,n/a,63,1.4839,0.0603,0.0214,Y,N,Y,Y,,,,,,,,,DA,N,N/A,?,N/A,Y,,,,
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,,N,8/26/2019,7540,48,n/a,62,1.3863,0.0715,n/a,N,Y,Y,Y,NA,Chaetognatha,na,na,na,2,14,06/24/2020,IA,N,N/A,?,N/A,Y,,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,,N,8/26/2019,7540,48,n/a,62,1.3863,0.0715,n/a,N,Y,Y,Y,1,Chaetognatha,na,na,na,na,14,06/24/2020,IA,N,N/A,?,N/A,Y,,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,,N,8/26/2019,7540,48,n/a,62,1.3863,0.0715,n/a,N,Y,Y,Y,6,Chaetognatha,na,na,na,na,14,06/24/2020,IA,N,N/A,?,N/A,Y,,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,,N,8/26/2019,7540,48,n/a,62,1.3863,0.0715,n/a,N,Y,Y,Y,NA,Calanoid,na,na,na,5,14,06/24/2020,IA,N,N/A,?,N/A,Y,,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,,N,8/26/2019,7540,48,n/a,62,1.3863,0.0715,n/a,N,Y,Y,Y,2,Calanoid,3.5,0.8,4.38,na,14,06/24/2020,IA,N,N/A,?,N/A,Y,,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,,N,8/26/2019,7540,48,n/a,62,1.3863,0.0715,n/a,N,Y,Y,Y,5,Calanoid,1.6,0.8,2.00,na,14,06/24/2020,IA,N,N/A,?,N/A,Y,,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,,N,8/26/2019,7540,48,n/a,62,1.3863,0.0715,n/a,N,Y,Y,Y,8,Calanoid,na,na,na,na,14,06/24/2020,IA,N,N/A,?,N/A,Y,,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,,N,8/26/2019,7540,48,n/a,62,1.3863,0.0715,n/a,N,Y,Y,Y,11,Calanoid,1.1,0.8,1.38,na,14,06/24/2020,IA,N,N/A,?,N/A,Y,,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,,N,8/26/2019,7540,48,n/a,62,1.3863,0.0715,n/a,N,Y,Y,Y,12,Calanoid,1,0.8,1.25,na,14,06/24/2020,IA,N,N/A,?,N/A,Y,,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,
